label,text
0,"This is the main entry point used to convert the internal representation
of timephased work into an external form which can
be displayed to the user.

@param projectCalendar calendar used by the resource assignment
@param work timephased resource assignment data
@param rangeUnits timescale units
@param dateList timescale date ranges
@return list of durations, one per timescale date range[SEP]public ArrayList<Duration> segmentWork(ProjectCalendar projectCalendar, List<TimephasedWork> work, TimescaleUnits rangeUnits, List<DateRange> dateList)
   {
      ArrayList<Duration> result = new ArrayList<Duration>(dateList.size());
      int lastStartIndex = 0;

      //
      // Iterate through the list of dates range we are interested in.
      // Each date range in this list corresponds to a column
      // shown on the ""timescale"" view by MS Project
      //
      for (DateRange range : dateList)
      {
         //
         // If the current date range does not intersect with any of the
         // assignment date ranges in the list, then we show a zero
         // duration for this date range.
         //
         int startIndex = lastStartIndex == -1 ? -1 : getStartIndex(range, work, lastStartIndex);
         if (startIndex == -1)
         {
            result.add(Duration.getInstance(0, TimeUnit.HOURS));
         }
         else
         {
            //
            // We have found an assignment which intersects with the current
            // date range, call the method below to determine how
            // much time from this resource assignment can be allocated
            // to the current date range.
            //
            result.add(getRangeDuration(projectCalendar, rangeUnits, range, work, startIndex));
            lastStartIndex = startIndex;
         }
      }

      return result;
   }"
1,"Converts the results to CSV data.

@return the CSV data[SEP]public String getCsv() {

        StringWriter writer = new StringWriter();
        try (CSVWriter csv = new CSVWriter(writer)) {
            List<String> headers = new ArrayList<>();
            for (String col : m_columns) {
                headers.add(col);
            }
            csv.writeNext(headers.toArray(new String[] {}));
            for (List<Object> row : m_data) {
                List<String> colCsv = new ArrayList<>();
                for (Object col : row) {
                    colCsv.add(String.valueOf(col));
                }
                csv.writeNext(colCsv.toArray(new String[] {}));
            }
            return writer.toString();
        } catch (IOException e) {
            return null;
        }
    }"
0,"Matches a string against a regex, and inverts the match if the regex starts with a '!'.<p>

@param regex the regular expression
@param value the string to be matched

@return true if the validation succeeded[SEP]private static boolean matchRuleRegex(String regex, String value) {

        if (value == null) {
            value = """";
        }

        if (regex == null) {
            return true;
        }
        if ((regex.length() > 0) && (regex.charAt(0) == '!')) {
            return !value.matches(regex.substring(1));
        } else {
            return value.matches(regex);
        }
    }"
1,"Helper method for adding the marker widget.<p>

@param text the text for the marker widget

@return the new marker widget[SEP]protected Widget addMarker(String text) {

        Label label = new Label(text);
        label.addStyleName(CSS.marker());
        getListItemWidget().addButton(label);
        return label;
    }"
0,"Returns the text content to any HTML.

@param html the HTML

@return the text content[SEP]public static String stripHtml(String html) {

        if (html == null) {
            return null;
        }
        Element el = DOM.createDiv();
        el.setInnerHTML(html);
        return el.getInnerText();
    }"
0,"Creates a dummy index source.<p>

@return the dummy search index source[SEP]private CmsSearchIndexSource createDummyIndexSource() {

        CmsSearchIndexSource result = new CmsSearchIndexSource();
        result.setName(""default"");
        result.setIndexerClassName(""org.opencms.search.CmsVfsIndexer"");
        result.addDocumentType(""html"");
        result.addDocumentType(""generic"");
        result.addDocumentType(""pdf"");
        // add search index source to config:
        m_searchManager.addSearchIndexSource(result);
        return result;
    }"
1,"Returns the path to java executable.[SEP]protected String getJavaExecutablePath() {
        String executableName = isWindows() ? ""bin/java.exe"" : ""bin/java"";
        return PROPERTIES.getJavaHome().resolve(executableName).toAbsolutePath().toString();
    }"
0,"Sorts the row indices in ascending order.
@param sorter (Optional) Used to sort rows.  If null a new instance will be declared internally.[SEP]public void sortIndices(SortCoupledArray_F64 sorter ) {
        if( sorter == null )
            sorter = new SortCoupledArray_F64();

        sorter.quick(col_idx,numCols+1,nz_rows,nz_values);
        indicesSorted = true;
    }"
1,"Shortcut for mapping the output of an arbitrary observable to one returning an instance of a specific type, using the IO scheduler.
@param fromObservable the source observable
@param toValue the value to emit to the observer
@param <T> the type of the value to emit
@return an observable emitting the specified value[SEP]public static <T> Observable<T> map(Observable<?> fromObservable, final T toValue) {
        if (fromObservable != null) {
            return fromObservable.subscribeOn(Schedulers.io())
                    .map(new RXMapper<T>(toValue));
        } else {
            return Observable.empty();
        }
    }"
0,"Concat a List into a CSV String.
@param list list to concat
@return csv string[SEP]private String listToCSV(List<String> list) {
        String csvStr = """";
        for (String item : list) {
            csvStr += "","" + item;
        }

        return csvStr.length() > 1 ? csvStr.substring(1) : csvStr;
    }"
0,"<p>memoize.</p>

@param function a {@link java.util.function.Function} object.
@param <T> a T object.
@param <U> a U object.
@return a {@link java.util.function.Function} object.[SEP]public static <T, U> Function<T, U> memoize(final Function<T, U> function) {
    return new Memoizer<T, U>().doMemoize(function);
  }"
0,"Assign based on execution time history. The algorithm is a greedy heuristic
assigning the longest remaining test to the slave with the
shortest-completion time so far. This is not optimal but fast and provides
a decent average assignment.[SEP]@Override
  public List<Assignment> assign(Collection<String> suiteNames, int slaves, long seed) {
    // Read hints first.
    final Map<String,List<Long>> hints = ExecutionTimesReport.mergeHints(resources, suiteNames);

    // Preprocess and sort costs. Take the median for each suite's measurements as the 
    // weight to avoid extreme measurements from screwing up the average.
    final List<SuiteHint> costs = new ArrayList<>();
    for (String suiteName : suiteNames) {
      final List<Long> suiteHint = hints.get(suiteName);
      if (suiteHint != null) {
        // Take the median for each suite's measurements as the weight
        // to avoid extreme measurements from screwing up the average.
        Collections.sort(suiteHint);
        final Long median = suiteHint.get(suiteHint.size() / 2);
        costs.add(new SuiteHint(suiteName, median));
      }
    }
    Collections.sort(costs, SuiteHint.DESCENDING_BY_WEIGHT);

    // Apply the assignment heuristic.
    final PriorityQueue<SlaveLoad> pq = new PriorityQueue<SlaveLoad>(
        slaves, SlaveLoad.ASCENDING_BY_ESTIMATED_FINISH);
    for (int i = 0; i < slaves; i++) {
      pq.add(new SlaveLoad(i));
    }

    final List<Assignment> assignments = new ArrayList<>();
    for (SuiteHint hint : costs) {
      SlaveLoad slave = pq.remove();
      slave.estimatedFinish += hint.cost;
      pq.add(slave);

      owner.log(""Expected execution time for "" + hint.suiteName + "": "" +
          Duration.toHumanDuration(hint.cost),
          Project.MSG_DEBUG);

      assignments.add(new Assignment(hint.suiteName, slave.id, (int) hint.cost));
    }

    // Dump estimated execution times.
    TreeMap<Integer, SlaveLoad> ordered = new TreeMap<Integer, SlaveLoad>();
    while (!pq.isEmpty()) {
      SlaveLoad slave = pq.remove();
      ordered.put(slave.id, slave);
    }
    for (Integer id : ordered.keySet()) {
      final SlaveLoad slave = ordered.get(id);
      owner.log(String.format(Locale.ROOT, 
          ""Expected execution time on JVM J%d: %8.2fs"",
          slave.id,
          slave.estimatedFinish / 1000.0f), 
          verbose ? Project.MSG_INFO : Project.MSG_DEBUG);
    }

    return assignments;
  }"
0,"Generate the next permutation and return a list containing
the elements in the appropriate order.
@see #nextPermutationAsList(java.util.List)
@see #nextPermutationAsArray()
@return The next permutation as a list.[SEP]public List<T> nextPermutationAsList()
    {
        List<T> permutation = new ArrayList<T>(elements.length);
        return nextPermutationAsList(permutation);
    }"
1,"Creates a caching variant of the closure with upper limit on the cache size.
Whenever the closure is called, the mapping between the parameters and the return value is preserved in cache
making subsequent calls with the same arguments fast.
This variant will keep all values until the upper size limit is reached. Then the values in the cache start rotating
using the LRU (Last Recently Used) strategy.
The returned function can be safely used concurrently from multiple threads, however, the implementation
values high average-scenario performance and so concurrent calls on the memoized function with identical argument values
may not necessarily be able to benefit from each other's cached return value. With this having been mentioned,
the performance trade-off still makes concurrent use of memoized functions safe and highly recommended.

The cache gets garbage-collected together with the memoized closure.

@param maxCacheSize The maximum size the cache can grow to
@return A new function forwarding to the original one while caching the results[SEP]public Closure<V> memoizeAtMost(final int maxCacheSize) {
        if (maxCacheSize < 0) throw new IllegalArgumentException(""A non-negative number is required as the maxCacheSize parameter for memoizeAtMost."");

        return Memoize.buildMemoizeFunction(new LRUCache(maxCacheSize), this);
    }"
